2.19150000e+00	1.04164003e+00	1.00000000e+00	1.00000000e+00	1.02372233e+00	1.06718328e+00	1.13075741e+00	1.21685116e+00	1.32934816e+00	1.47357385e+00	1.65647038e+00	1.88690342e+00	2.17608748e+00	2.53814072e+00	2.99079263e+00	3.55627899e+00	4.26246858e+00	5.14427948e+00	6.24545739e+00	7.62080767e+00	9.33899657e+00	1.14860663e+01	1.41698460e+01	1.75254882e+01	2.17224159e+01	2.69730443e+01	3.35437277e+01	4.17685027e+01	5.20663433e+01	6.49628260e+01	8.11173360e+01	1.01357233e+02	1.26720763e+02	1.58510951e+02	1.98363306e+02	2.48330866e+02	3.10991043e+02	3.89579862e+02	4.88160630e+02	6.11835873e+02	7.67013678e+02	9.61742389e+02
2.29100000e+00	1.03916352e+00	1.00000000e+00	1.00000000e+00	1.02238115e+00	1.06362879e+00	1.12426318e+00	1.20669933e+00	1.31476334e+00	1.45368200e+00	1.63026597e+00	1.85321819e+00	2.13355817e+00	2.48517423e+00	2.92552801e+00	3.47654590e+00	4.16574235e+00	5.02763331e+00	6.10551272e+00	7.45368486e+00	9.14026868e+00	1.12507208e+01	1.38922611e+01	1.71994333e+01	2.13410900e+01	2.65291712e+01	3.30297338e+01	4.11768141e+01	5.13898486e+01	6.41955728e+01	8.02555465e+01	1.00400758e+02	1.25675126e+02	1.57390203e+02	1.97193947e+02	2.47157208e+02	3.09882496e+02	3.88640760e+02	4.87543428e+02	6.11758802e+02	7.67784248e+02	9.63788606e+02
2.39050000e+00	1.03671595e+00	1.00000000e+00	1.00000000e+00	1.02109712e+00	1.06022133e+00	1.11802087e+00	1.19690879e+00	1.30064568e+00	1.43435148e+00	1.60469497e+00	1.82020248e+00	2.09167955e+00	2.43275883e+00	2.86059909e+00	3.39677015e+00	4.06836897e+00	4.90942512e+00	5.96266914e+00	7.28175653e+00	8.93406455e+00	1.10042089e+01	1.35984659e+01	1.68503336e+01	2.09275249e+01	2.60407635e+01	3.24548472e+01	4.05025636e+01	5.06021966e+01	6.32795514e+01	7.91956644e+01	9.91816714e+01	1.24282683e+02	1.55813001e+02	1.95425607e+02	2.45199625e+02	3.07750408e+02	3.86368110e+02	4.85192130e+02	6.09430719e+02	7.65637462e+02	9.62059386e+02
2.49000000e+00	1.03432465e+00	1.00000000e+00	1.00000000e+00	1.01987450e+00	1.05697090e+00	1.11204917e+00	1.18751185e+00	1.28704830e+00	1.41566594e+00	1.57988467e+00	1.78804458e+00	2.05072384e+00	2.38128080e+00	2.79654570e+00	3.31769673e+00	3.97136577e+00	4.79103199e+00	5.81877669e+00	7.10749228e+00	8.72366259e+00	1.07508619e+01	1.32941585e+01	1.64856576e+01	2.04914773e+01	2.55205304e+01	3.18355789e+01	3.97671510e+01	4.97310641e+01	6.22504871e+01	7.79837224e+01	9.77591916e+01	1.22619496e+02	1.53876910e+02	1.93183275e+02	2.42618044e+02	3.04799182e+02	3.83022890e+02	4.81439615e+02	6.05275825e+02	7.61113423e+02	9.57241830e+02
2.58950000e+00	1.03200979e+00	1.00000000e+00	1.00000000e+00	1.01871526e+00	1.05388199e+00	1.10635707e+00	1.17852562e+00	1.27400175e+00	1.39767681e+00	1.55591730e+00	1.75687084e+00	2.01087917e+00	2.33101343e+00	2.73375712e+00	3.23987134e+00	3.87548787e+00	4.67348758e+00	5.67523764e+00	6.93277998e+00	8.51158797e+00	1.04940384e+01	1.29837846e+01	1.61112653e+01	2.00406427e+01	2.49785439e+01	3.11850730e+01	3.89876851e+01	4.87986676e+01	6.11371678e+01	7.66569512e+01	9.61813836e+01	1.20747519e+02	1.51661667e+02	1.90569434e+02	2.39544016e+02	3.01197488e+02	3.78821123e+02	4.76562275e+02	5.99647411e+02	7.54663310e+02	9.49911643e+02
2.68900000e+00	1.02978571e+00	1.00000000e+00	1.00000000e+00	1.01761973e+00	1.05095514e+00	1.10094661e+00	1.16995626e+00	1.26152029e+00	1.38041194e+00	1.53284189e+00	1.72676160e+00	1.97227081e+00	2.28214506e+00	2.67250871e+00	3.16368810e+00	3.78128986e+00	4.55756169e+00	5.53310858e+00	6.75905642e+00	8.29977919e+00	1.02363366e+01	1.26708069e+01	1.57317483e+01	1.95810838e+01	2.44227796e+01	3.05137870e+01	3.81778365e+01	4.78228314e+01	5.99627789e+01	7.52454460e+01	9.44872359e+01	1.18717172e+02	1.49232372e+02	1.87668018e+02	2.36085609e+02	2.97084293e+02	3.73941303e+02	4.70789126e+02	5.92839025e+02	7.46663035e+02	9.40549783e+02
2.78850000e+00	1.02766213e+00	1.00000000e+00	1.00000000e+00	1.01658709e+00	1.04818814e+00	1.09581492e+00	1.16180211e+00	1.24960637e+00	1.36388202e+00	1.51068303e+00	1.69776310e+00	1.93497707e+00	2.23480002e+00	2.61298954e+00	3.08942561e+00	3.68917269e+00	4.44382090e+00	5.39317860e+00	6.58740767e+00	8.08971678e+00	9.97975847e+00	1.23579137e+01	1.53506963e+01	1.91175695e+01	2.38595454e+01	2.98300325e+01	3.73485207e+01	4.68178479e+01	5.87459848e+01	7.37735227e+01	9.27083598e+01	1.16569473e+02	1.46642154e+02	1.84547728e+02	2.32331536e+02	2.92573995e+02	3.68530769e+02	4.64309716e+02	5.85094250e+02	7.37425314e+02	9.29557351e+02
2.88800000e+00	1.02564510e+00	1.00000000e+00	1.00000000e+00	1.01561570e+00	1.04557685e+00	1.09095572e+00	1.15405600e+00	1.23825400e+00	1.34808529e+00	1.48944742e+00	1.66989631e+00	1.89904112e+00	2.18905446e+00	2.55532319e+00	3.01727425e+00	3.59941930e+00	4.33267486e+00	5.25602921e+00	6.41864657e+00	7.88252286e+00	9.72583746e+00	1.20471833e+01	1.49709057e+01	1.86538407e+01	2.32938196e+01	2.91404050e+01	3.65084422e+01	4.57951663e+01	5.75017993e+01	7.22608168e+01	9.08703739e+01	1.14337773e+02	1.43934348e+02	1.81264775e+02	2.28354592e+02	2.87760724e+02	3.62711076e+02	4.57280820e+02	5.76615061e+02	7.27210069e+02	9.17268514e+02
2.98750000e+00	1.02373775e+00	1.00000000e+00	1.00000000e+00	1.01470339e+00	1.04311584e+00	1.08636038e+00	1.14670693e+00	1.22745127e+00	1.33301106e+00	1.46912870e+00	1.64316354e+00	1.86447998e+00	2.14494827e+00	2.49958359e+00	2.94735699e+00	3.51222190e+00	4.22441197e+00	5.12208072e+00	6.25337263e+00	7.67903850e+00	9.47573824e+00	1.17402114e+01	1.45945441e+01	1.81928197e+01	2.27295185e+01	2.84501257e+01	3.56645298e+01	4.47639447e+01	5.62422856e+01	7.07231699e+01	8.89940250e+01	1.12049178e+02	1.41144291e+02	1.77865137e+02	2.24214488e+02	2.82721909e+02	3.56582476e+02	4.49832067e+02	5.67568859e+02	7.16233238e+02	9.03961521e+02
3.08700000e+00	1.02194099e+00	1.00000000e+00	1.00000000e+00	1.01384762e+00	1.04079885e+00	1.08201878e+00	1.13974134e+00	1.21718213e+00	1.31864234e+00	1.44971114e+00	1.61755351e+00	1.83129123e+00	2.10249416e+00	2.44580707e+00	2.87974540e+00	3.42770300e+00	4.11922676e+00	4.99162794e+00	6.09201851e+00	7.47988403e+00	9.23033453e+00	1.14382118e+01	1.42232789e+01	1.77367767e+01	2.21697094e+01	2.77633124e+01	3.48222819e+01	4.37314916e+01	5.49771189e+01	6.91733446e+01	8.70960963e+01	1.09725698e+02	1.38300776e+02	1.74386394e+02	2.19960183e+02	2.77521214e+02	3.50227624e+02	4.42070604e+02	5.58094355e+02	7.04674166e+02	8.89867988e+02
