5.00000000e-01	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00
5.99500000e-01	6.54916202e-02	9.50984870e-02	1.23198528e-01	1.50165741e-01	1.76332122e-01	2.01994796e-01	2.27422127e-01	2.52858981e-01	2.78531274e-01	3.04649914e-01	3.31414249e-01	3.59015087e-01	3.87637376e-01	4.17462592e-01	4.48670894e-01	4.81443088e-01	5.15962434e-01	5.52416343e-01	5.90997974e-01	6.31907773e-01	6.75354966e-01	7.21559031e-01	7.70751165e-01	8.23175769e-01	8.79091948e-01	9.38775068e-01	1.00251836e+00	1.07063459e+00	1.14345783e+00	1.22134528e+00	1.30467925e+00	1.39386925e+00	1.48935415e+00	1.59160459e+00	1.70112547e+00	1.81845866e+00	1.94418585e+00	2.07893171e+00	2.22336713e+00	2.37821287e+00	2.54424330e+00
6.99000000e-01	1.09735601e-01	1.54084436e-01	1.94541852e-01	2.32802560e-01	2.70217583e-01	3.07895215e-01	3.46776425e-01	3.87691806e-01	4.31405233e-01	4.78648022e-01	5.30146379e-01	5.86644200e-01	6.48922763e-01	7.17818486e-01	7.94239658e-01	8.79182841e-01	9.73749551e-01	1.07916370e+00	1.19679021e+00	1.32815530e+00	1.47496872e+00	1.63914839e+00	1.82284790e+00	2.02848724e+00	2.25878725e+00	2.51680841e+00	2.80599434e+00	3.13022097e+00	3.49385182e+00	3.90180036e+00	4.35960036e+00	4.87348524e+00	5.45047761e+00	6.09849028e+00	6.82644036e+00	7.64437795e+00	8.56363151e+00	9.59697191e+00	1.07587977e+01	1.20653446e+01	1.35349211e+01
7.98500000e-01	1.39509103e-01	1.90131736e-01	2.35149650e-01	2.77902187e-01	3.20821294e-01	3.65785265e-01	4.14352799e-01	4.67921487e-01	5.27838953e-01	5.95484816e-01	6.72335348e-01	7.60018671e-01	8.60365893e-01	9.75461984e-01	1.10769931e+00	1.25983615e+00	1.43506237e+00	1.63707418e+00	1.87016015e+00	2.13930064e+00	2.45028328e+00	2.80983721e+00	3.22578945e+00	3.70724710e+00	4.26480991e+00	4.91081820e+00	5.65964219e+00	6.52801973e+00	7.53545062e+00	8.70465697e+00	1.00621208e+01	1.16387123e+01	1.34704227e+01	1.55992219e+01	1.80740596e+01	2.09520349e+01	2.42997638e+01	2.81949772e+01	3.27283889e+01	3.80058787e+01	4.41510454e+01
8.98000000e-01	1.59031368e-01	2.11408461e-01	2.57400496e-01	3.01779136e-01	3.47777475e-01	3.97809587e-01	4.53899365e-01	5.17946660e-01	5.91903625e-01	6.77903364e-01	7.78365776e-01	8.96095821e-01	1.03438423e+00	1.19711786e+00	1.38890548e+00	1.61522460e+00	1.88259472e+00	2.19878315e+00	2.57305057e+00	3.01644425e+00	3.54214891e+00	4.16590656e+00	4.90651939e+00	5.78645208e+00	6.83255359e+00	8.07692225e+00	9.55794274e+00	1.13215294e+01	1.34226175e+01	1.59269511e+01	1.89132286e+01	2.24756763e+01	2.67271366e+01	3.18027741e+01	3.78645241e+01	4.51064318e+01	5.37610635e+01	6.41072035e+01	7.64790977e+01	9.12775541e+01	1.08983277e+02
9.97500000e-01	1.71185744e-01	2.23052623e-01	2.68494534e-01	3.13308141e-01	3.61213811e-01	4.14963017e-01	4.76942130e-01	5.49523502e-01	6.35292944e-01	7.37221480e-01	8.58818565e-01	1.00428863e+00	1.17870553e+00	1.38821633e+00	1.64028504e+00	1.94398745e+00	2.31036991e+00	2.75288702e+00	3.28793644e+00	3.93551306e+00	4.72000934e+00	5.67119523e+00	6.82541804e+00	8.22707221e+00	9.93040007e+00	1.20016986e+01	1.45220244e+01	1.75905096e+01	2.13284286e+01	2.58841847e+01	3.14394281e+01	3.82165605e+01	4.64879454e+01	5.65872100e+01	6.89231192e+01	8.39966073e+01	1.02421690e+02	1.24951142e+02	1.52508041e+02	1.86224503e+02	2.27489276e+02
1.09700000e+00	1.78021827e-01	2.28352461e-01	2.72687732e-01	3.17445351e-01	3.66594132e-01	4.23101413e-01	4.89665646e-01	5.69124599e-01	6.64722869e-01	7.80328074e-01	9.20642238e-01	1.09143579e+00	1.29982384e+00	1.55460223e+00	1.86666182e+00	2.24950220e+00	2.71987052e+00	3.29855729e+00	4.01138807e+00	4.89046055e+00	5.97568791e+00	7.31672517e+00	8.97537431e+00	1.10285878e+01	1.35722209e+01	1.67257193e+01	2.06379788e+01	2.54946694e+01	3.15273930e+01	3.90251359e+01	4.83485947e+01	5.99480978e+01	7.43860318e+01	9.23649088e+01	1.14762500e+02	1.42675818e+02	1.77476200e+02	2.20878275e+02	2.75026367e+02	3.42602721e+02	4.26963108e+02
1.19650000e+00	1.81023142e-01	2.29450384e-01	2.72556109e-01	3.17053778e-01	3.67007329e-01	4.25536870e-01	4.95631396e-01	5.80592766e-01	6.84338915e-01	8.11670615e-01	9.68554805e-01	1.16245732e+00	1.40275138e+00	1.70122838e+00	2.07274166e+00	2.53602051e+00	3.11470121e+00	3.83863422e+00	4.74554248e+00	5.88312604e+00	7.31173434e+00	9.10776033e+00	1.13679527e+01	1.42148963e+01	1.78039797e+01	2.23322539e+01	2.80497021e+01	3.52735753e+01	4.44066370e+01	5.59603850e+01	7.05846154e+01	8.91050692e+01	1.12571381e+02	1.42318161e+02	1.80042821e+02	2.27904752e+02	2.88651741e+02	3.65781119e+02	4.63745236e+02	5.88213484e+02	7.46406479e+02
1.29600000e+00	1.81273766e-01	2.27765772e-01	2.69697740e-01	3.13844618e-01	3.64277834e-01	4.24241105e-01	4.97003498e-01	5.86326653e-01	6.96804910e-01	8.34191492e-01	1.00576884e+00	1.22080224e+00	1.49111248e+00	1.83180723e+00	2.26221959e+00	2.80711515e+00	3.49824622e+00	4.37635448e+00	5.49375284e+00	6.91765563e+00	8.73447564e+00	1.10553708e+01	1.40234061e+01	1.78228050e+01	2.26909024e+01	2.89335931e+01	3.69453046e+01	4.72348237e+01	6.04587044e+01	7.74644900e+01	9.93466491e+01	1.27518978e+02	1.63808340e+02	2.10576057e+02	2.70875134e+02	3.48653949e+02	4.49020165e+02	5.78582767e+02	7.45895393e+02	9.62031072e+02	1.24132744e+03
1.39550000e+00	1.79570337e-01	2.24252794e-01	2.65126855e-01	3.08873352e-01	3.59526548e-01	4.20440949e-01	4.95156694e-01	5.87884784e-01	7.03888566e-01	8.49879243e-01	1.03448835e+00	1.26886477e+00	1.56744476e+00	1.94895283e+00	2.43770696e+00	3.06532337e+00	3.87294530e+00	4.91415861e+00	6.25880822e+00	7.99799566e+00	1.02506265e+01	1.31719910e+01	1.69650146e+01	2.18950126e+01	2.83090488e+01	3.66613407e+01	4.75466115e+01	6.17438870e+01	8.02740232e+01	1.04475291e+02	1.36102710e+02	1.77458626e+02	2.31564395e+02	3.02386174e+02	3.95131929e+02	5.16642195e+02	6.75904307e+02	8.84729218e+02	1.15864249e+03	1.51805747e+03	1.98982018e+03
